,class,tweet
387,1,- Fat Bastard sends hugs for retweet on Austin Girl blog: http://austingirlblog.wordpress.com (need feedback on writing)
388,1,jizz in my pants is old news nigga. Keep up LOL. instead of doing it locally just come over early and do it here. Fuck local shit
389,1,@lastlee...that movie was good...not boring...very gay....but equally good
390,1,fuck u and ur early screenings...jealous...prepare for tuesday mash...im coming with woody to freebirds/mash
391,1,cant wait to get FUCKED THE FUCK UP
392,1,well if they hate you  are they still considered a fan?
393,1,I'm kinda meh on it--It wouldn't even be a contest as Madonna would kick his ass while he was running around screaming.
394,1,ok I take you off of my hate list and send you hugs  I am in business..this is my alter ego. mwahahah
395,1,http://twitpic.com/rt32 - omg :/ sucks to be u. hope u got some good tunes going makes it more delightful to sit through.
396,1,it's one thing if it's my friends using it on me  but I hate when 23 year olds message me on OKC and call me that or Older woman
397,1,that would be one shocking pussy lol
398,1, Totally agree with you.  Fuck Prop 8.  very cool that apple came out publicly against 8 on the website.
399,1,u know  that's what I hate about Ohio  seeing grown up idiots in shorts when it's freezing outside :0)
400,1,fuck yes
401,1,:) if she is a dumb hoe why'd he put his cock in her?
402,1,still nothing.  Lucky for you I have the free time to hop on twitter and remind you that you still fucking owe me.
403,1,charter sucks as is nothing but trouble - att needs to roll out uverse faster!
404,1,did Santa cum n visit u huny?
405,1,nice voicemail... i didn't enjoy it cuz i am a bitch.
406,1,summer workout tape? How you gonna workout to Kanyes depressing ass album  ok  maybe 2 songs
407,1,Well I I said some words about Pollgod that i didnt mean because a SP member was being a fuck head lol
408,1,i'm with you on the new yrs res! i'm 10lbs chubbier than i was 8 mos ago and i ALSO thought i was completely immune to fat! :(
409,1,Oh  you bastard.  You couldn't wait until I'm not busy.  I'll probably catch the tail end again.  Damn it all.
410,1,How is the Loser episode?  Lotsa crying??
411,1,I am Dutch ;) Over here  there's a difference between the fat ho-ho santa and st. nicolas (sinterklaas).
412,1,fuck off!!!
413,1,ducking ducking ducking. Stupid ass autocorrect
414,1,DAMN TJ  You getting called out in songs now??!!
415,1,LMAO!! I aint gonna front  shit did look kinda moist! Ol Duncan Hines Ass!!! LOL!!
416,1,my programs is telling me the same damn thing. WTH!?!
417,1,I wanna see her tall lanky ass playin tennis  lol
418,1,The guy who runs it is a major dick  underpays or doesn't pay models. He's harassed me and belittled me.
419,1,Yeah it was four years ago  but I have a long memory. I also still hate the Avalanche even though they've sucked for years. :}
420,1,Grew up a Habs fan  which meant I had to hate the Leafs when I moved to Toronto  which meant embracing the Wings.
421,1,Wilt fresh spinach with hot bacon fat and top with bacon!
422,1, Graphic novel class? I hate you but I love you but still I hate you and oh yesh  Hows ya boy JImmy?
423,1,usually  if I am at the point where I'm ready to say something mean  I will click away. I hate mean people.  hate them.
424,1,yes  it's winter time and i'd hate for her ears to get cold out there on the ocean city boardwalk.
425,1,Now I know you're really are GAY!
426,1,Me?? Hairy ass??? WTF?!?! I would laser that shit...
427,1,which keyboard do u hate? I hate iPhone keyboard. Yes touchscreen is cool but I WISH I had actual buttons 2 push! Less typo's
428,1,write more books  sccessful new venture with me  &bring fat fat 2 L.A. so we can hang out and buy our sons a bunch of cute clothes
429,1,Fuck you  McGaffigan. I WANT TO GO. NAO!
430,1,You can stop voting now. Holy fuck. If only McCain had you on his side  and you were 18.
431,1,You bash Nickelback  but you listen to Staind? WTF?! I hate both  btw.
432,1,I nominate @Badhorse_ for a Shorty Award in #green because... Why the fuck not?
433,1,Joanne Angel? You know how much I hate you right now :p &lt;3 XXXorcist
434,1,I also lost my wallet over the weekend! its sucks  in my case I was just dumb and appear to have dropped it somewhere...
435,1,dunno  I just saw her go at the top of stairs; It seemed like an ass slide.
436,1,It's just crazy. This boy is fucking up my sleep schedule. Probably why I don't mind too much. ;)
437,1,"RE: Hugh's daughter.  I just hate to see when a female CEO step down and says it's so ""company can evolve"" AAARRRG!"
438,1,like tha new 50 shit fire.  finally sum club gangsta shit i neede that!!! hook is catchy as fuck and 50 whas rappin good.
439,1,i fuck wit u.  u got skillz homie.
440,1,-- damn fool. you're a 247 workhorse!
441,1,#NAME?
442,1,-- damn homie ... in highschool you was the man homie. fuck happened to you?
443,1,--- that shit right there fool ... is FUCKING TIGHT!!!! --- http://tinyurl.com/6fro26
444,1,no. ur 13 get the fuck off the internet and get back to playing with ur easy bake oven. stupid parents buyin brats iphones.
445,1,if Q is there tell him he sucks. He's dark and plays suspect lol
446,1,thats the only set back  and its a bitch to send ish back
447,1,blocked. What a fucking load of old shit.
448,1,lol the fuck what concert was that
449,1,because I hate you. The last one I rewrote cuz there was a typo and it was bothering me
450,1,oops but you're forgiven. Hope they win. I Never had a good exp. with a shelter  they hate us military types. Glad you did though!
451,1,fuck yo couch
452,1,ground her now and she'll kick your ass lol
453,1,can't make up my mind. Go out w my girl vip style and leave the dog home alone till morn  stay in or go to a gay pj party
454,1,Oh  Hannah  I am so  so sorry for your loss. I've done the deathbed vigil and it sucks. I hope your pain eases with time. Love
455,1,Happy birthday you damn sexy hobo!
456,1,I'm celebrating and drinking to the fact you're an annoying fuck :)
457,1,I'm doing nothing. I was thinking about going to the Flaming Lips concert  but hate going alone.
458,1,dude the talk about universe at #LeWeb is awesome. As a nerd guy you have to watch it
459,1,Jerry IS Cowboy's problem. He won't hire real coach  'cuz then the credit wouldn't go to him. He's poster child for attn whore.
460,1,u r pussy. lulz.
461,1,don't you just hate that?! Especially when it is over the most irrelevant crap
462,1,yes. Freakin 17 and in college since i was 16 ugh! It sucks. Hah
463,1,Then why u cryn? Hate'n on me.
464,1,If it wasn't for AT&T's spotty network  I'd switch in a heartbeat. That's where Verizon kicks some serious ass.
465,1,you fart like a fucking bass drum lol
466,1,what da drilly wit dat do! ...oh  and i STILL got distribution in Japan...damn  that chick was the worst that night
467,1,yeah  but w/ that running time u'll be there 2morrow. that mmovie is long as fuck.
468,1,damn bossman  let find out u got 2 jobs. what are u  a single parent or somethin'?
469,1,"no-sign. i dont fuck with ""rats"""
470,1,http://twitpic.com/s13a - omg i hate scottiethehottie!! he is a retarded spammer!! he is photographer08 (it got deleted ...
471,1,no fuck you
472,1,I don't bother arguing that about Bush anymore because people who admire him have damn near no power post-2008 elections.
473,1,do you think you are nudging me to change my update...WHORE NAILS!
474,1,thats what you get for being a fat ass....FAT ASS...
475,1,I HATE YOU!
476,1,i've been on twitter 1 week and am about 20 shy of 500. does that make me a loser? LOL LOL LOL
477,1,well either wy thy like dick wayyy to much.
478,1,omg son i JUST figured out how to reply to youuuuuuu. i hate this lmao
479,1,fail whale?
480,1,cluster fuck indeed.
481,1,"- you can trust me to do my part to help @adam_callender win his ""biggest loser"" contest.  ;)"
482,1,Dang I hate the little buttons. GO BACK ONE TWEET!
483,1,ironic - I normally hate plastic 4 environmental reasons- this time  it actually saved some of the patterns from the wet grass
484,1,God Damn !! Ok ... How about Peter Duncan then ?
485,1,damn you overload issues! :(
486,1,that's killer. Wish it was even cool here. But it's been damn near 80 most of the week. No where near festive temps.
487,1,"ugh  yes. I am a consumer whore... ""and how!"""
488,1,SHUT THE FUCK UP!
489,1,i hear ya. iPods can get annoying with that damn clicking noise!
490,1,dude...if u didnt tell me how 2 do this fucking thing(twittr) i wud prob still b lyk nowhere with it!
491,1,Don't you just hate deciding on things.
492,1,"eddie izzard says the brits pronounce ""herb"" with the h ""because there's a fucking h in it."""
493,1,I feel like such a nerd watching this! I LOVE IT!!!!!!!!!
494,1,#NAME?
495,1,wtf? That is so gay.
496,1,Would you believe the same article said eating less helps us live longer  too? Damn those scientists!
497,1,"YOU""RE A GAY!? .... =) I &lt;3 you"
498,1,There's some dude at this bar that totally looks like you. Should I kick his ass for impersonating?
499,1,all these awesome people just flock to me. Guess I'm about cool as fuck.
500,1,@KitchenGirlJo what's the fail whale?
501,1,oh LOL I use a client so I never get the fail whale :-p
502,1,could be that I'm not typing hard enough? happened a lot more when I first got this laptop about 3 weeks ago. Sucks ass
503,1,you're a fucking bully  man.
504,1,damn son
505,1,fuck the world? Or for the win
506,1,http://is.gd/brVS (iTunes) or http://is.gd/b4yp Antrel Rolle previewed today's MIN game on the Best Damn Sports Show Podcast.
507,1,oh come on. I mean  we all love to hate MyZou  but it's one thing to hate MyZou and another to take a time machine to the 70s.
508,1,no i dont! He does. I hate his guts!!!
509,1,this makes mme smile lol. I hate him. But we still dont bring him up bc to us he is dead and non-existant.
510,1,i hope so that way i can fuck him over continuously.
511,1,your a effin cunt! Ihu!
512,1,dude that sucks man!
513,1,Im glad to meet someone with similar FREAK gifts to me.  haha
514,1,read the emacs-rails codebase and then see why emacs is just damn cool
515,1,omg omg omg! finally the shoes r coming out yay yay I want them so so so SO BAD! =) fuck cancer! =) this literary made my day
516,1,god a free cure show! damn!  I didn't know about this & I live close! ugh lucky lucky how was it??
517,1,"Girl  talked to Black Milk on the phn for an hour. Watching ""Big Bang Theory"" drunk as fuck  eating cereal & its cold in the D."
518,1,Are you out celebrating your birthday? If so  a birthday drink is ok! But don't forget the marathon. I hate being such a stickler.
519,1,Damnit.  I've started a new short story.  About a dentist. Fuck.
520,1,All of my friends are married gay  or have been burned so badly they don't want 2 even think about another relationship :o( I've
521,1,"Well  if he's a pussy  he surely isn't that man of ""substance"" your looking for lol...Don't settle when you know you want more."
522,1,the fail whale?
523,1,Damn  you've had more jobs than  um  er  well  you're just always employed! lol
524,1,lol maaan-fuck this!! I almost busted my shit like 5 times tryna walk on this damn ice!!
525,1,burger in each hand? Wut a fat ass!! Lol
526,1,"yo I only peeped the last 30mins-and I saw here and THOUGHT it was her but figured ""naaah this bitch looks way broker"" lol yikes"
527,1,Yeah! id do her like my nigga did them white chicks at the club on Knocked Up...I fuck the shit out u old bitch but no clubin
